0.600000 0.175000 0.961735 0.047194 0.460459 0.327360 
0.600000 0.200000 0.744898 0.103316 0.528571 0.225761 
0.600000 0.225000 0.882653 0.045918 0.452296 0.293396 
0.600000 0.250000 0.780612 0.433673 0.605867 0.132565 
0.600000 0.275000 0.542092 0.062500 0.293112 0.199495 
0.600000 0.300000 0.496173 0.077806 0.322704 0.141429 
0.700000 0.025000 0.103316 0.001276 0.027041 0.038700 
0.700000 0.050000 0.031888 0.000000 0.007908 0.012218 
0.700000 0.075000 0.011480 0.000000 0.004592 0.004001 
0.700000 0.100000 0.183673 0.000000 0.068622 0.061608 
0.700000 0.125000 0.622449 0.022959 0.363520 0.196400 
0.700000 0.150000 0.808673 0.020408 0.267347 0.283905 
0.700000 0.175000 0.816327 0.011480 0.540051 0.274614 
0.700000 0.200000 0.829082 0.005102 0.317347 0.354632 
0.700000 0.225000 0.698980 0.057398 0.332398 0.266144 
0.700000 0.250000 0.637755 0.033163 0.483929 0.226463 
0.700000 0.275000 0.737245 0.250000 0.483673 0.154882 
0.700000 0.300000 0.475765 0.165816 0.353061 0.101547 
0.800000 0.025000 0.005102 0.000000 0.001020 0.002041 
0.800000 0.050000 0.020408 0.005102 0.009439 0.006015 
0.800000 0.075000 0.951531 0.000000 0.191837 0.379854 
0.800000 0.100000 0.062500 0.000000 0.016327 0.023442 
0.800000 0.125000 0.051020 0.000000 0.023469 0.020242 
0.800000 0.150000 1.307398 0.011480 0.554847 0.561590 
0.800000 0.175000 0.882653 0.022959 0.283929 0.340966 
0.800000 0.200000 1.077806 0.011480 0.485714 0.412885 
0.800000 0.225000 0.584184 0.006378 0.218622 0.248923 
0.800000 0.250000 0.494898 0.025510 0.341582 0.169441 
0.800000 0.275000 0.562500 0.326531 0.416327 0.080398 
0.800000 0.300000 0.572704 0.353316 0.454082 0.091560 
0.900000 0.025000 0.001276 0.000000 0.000255 0.000510 
0.900000 0.050000 0.045918 0.000000 0.013010 0.016948 
0.900000 0.075000 0.183673 0.005102 0.055612 0.064781 
0.900000 0.100000 0.012755 0.000000 0.006122 0.004933 
0.900000 0.125000 0.563776 0.020408 0.239796 0.217631 
0.900000 0.150000 0.908163 0.326531 0.624235 0.218743 
0.900000 0.175000 0.797194 0.043367 0.305102 0.287546 
0.900000 0.200000 0.644133 0.005102 0.222449 0.224404 
0.900000 0.225000 0.496173 0.011480 0.195918 0.163360 
0.900000 0.250000 0.698980 0.033163 0.385714 0.235127 
0.900000 0.275000 0.608418 0.190051 0.438010 0.153211 
0.900000 0.300000 0.542092 0.081633 0.333673 0.150583 
1.000000 0.025000 0.005102 0.000000 0.001020 0.002041 
1.000000 0.050000 0.127551 0.000000 0.029082 0.049633 
1.000000 0.075000 0.062500 0.000000 0.026786 0.023958 
1.000000 0.100000 1.081633 0.000000 0.284439 0.417850 
1.000000 0.125000 0.195153 0.001276 0.054337 0.071399 
1.000000 0.150000 0.250000 0.001276 0.072449 0.091055 
1.000000 0.175000 0.816327 0.000000 0.476276 0.307757 
1.000000 0.200000 1.020408 0.011480 0.383163 0.386333 
1.000000 0.225000 0.576531 0.045918 0.196429 0.205041 
1.000000 0.250000 0.552296 0.165816 0.397449 0.169929 
1.000000 0.275000 0.637755 0.066327 0.303827 0.249148 
1.000000 0.300000 0.663265 0.127551 0.394898 0.207456 
1.100000 0.025000 0.255102 0.000000 0.054592 0.100348 
1.100000 0.050000 0.012755 0.000000 0.005102 0.005761 
1.100000 0.075000 1.307398 0.001276 0.273724 0.517168 
1.100000 0.100000 1.062500 0.001276 0.301276 0.403764 
1.100000 0.125000 0.617347 0.001276 0.129337 0.244058 
1.100000 0.150000 0.943878 0.005102 0.375255 0.432021 
1.100000 0.175000 0.797194 0.021684 0.325510 0.276835 
1.100000 0.200000 0.216837 0.031888 0.128827 0.060049 
1.100000 0.225000 0.573980 0.025510 0.325765 0.202890 
1.100000 0.250000 1.001276 0.062500 0.472194 0.354272 
1.100000 0.275000 0.614796 0.215561 0.382908 0.145965 
1.100000 0.300000 0.292092 0.149235 0.215051 0.047263 
1.200000 0.025000 0.011480 0.000000 0.002551 0.004492 
1.200000 0.050000 0.005102 0.000000 0.001786 0.001909 
1.200000 0.075000 0.989796 0.000000 0.200765 0.394521 
1.200000 0.100000 0.020408 0.002551 0.009439 0.006433 
1.200000 0.125000 0.862245 0.033163 0.303061 0.307455 
1.200000 0.150000 1.311224 0.000000 0.402806 0.505039 
1.200000 0.175000 0.797194 0.159439 0.502551 0.248589 
1.200000 0.200000 0.679847 0.020408 0.317602 0.297446 
1.200000 0.225000 0.542092 0.005102 0.340051 0.189076 
1.200000 0.250000 0.644133 0.135204 0.481633 0.179981 
1.200000 0.275000 0.755102 0.261480 0.512245 0.168531 
1.200000 0.300000 0.591837 0.257653 0.414541 0.124143 
1.300000 0.025000 0.045918 0.000000 0.013010 0.017552 
1.300000 0.050000 0.045918 0.001276 0.010204 0.017857 
1.300000 0.075000 0.326531 0.002551 0.094388 0.125553 
1.300000 0.100000 0.154337 0.000000 0.044643 0.059647 
1.300000 0.125000 1.031888 0.005102 0.252041 0.392058 
1.300000 0.150000 0.725765 0.002551 0.294643 0.245353 
1.300000 0.175000 1.153061 0.031888 0.510714 0.394306 
1.300000 0.200000 1.084184 0.000000 0.422449 0.449737 
1.300000 0.225000 0.584184 0.082908 0.310204 0.223236 
1.300000 0.250000 0.516582 0.062500 0.348469 0.154831 
1.300000 0.275000 0.450255 0.082908 0.315051 0.158013 
1.300000 0.300000 0.746173 0.338010 0.491837 0.138940 
1.400000 0.025000 0.022959 0.000000 0.008163 0.008748 
1.400000 0.050000 0.012755 0.000000 0.005867 0.004082 
1.400000 0.075000 0.103316 0.000000 0.026276 0.039294 
1.400000 0.100000 0.103316 0.001276 0.041071 0.047283 
1.400000 0.125000 0.653061 0.000000 0.232908 0.236313 
1.400000 0.150000 1.084184 0.006378 0.250765 0.417309 
1.400000 0.175000 0.540816 0.025510 0.254337 0.188961 
1.400000 0.200000 0.655612 0.077806 0.317857 0.200829 
1.400000 0.225000 0.649235 0.235969 0.455867 0.147396 
1.400000 0.250000 0.576531 0.006378 0.387755 0.206444 
1.400000 0.275000 0.686224 0.011480 0.390561 0.228041 
1.400000 0.300000 0.522959 0.183673 0.442602 0.129797 
1.500000 0.025000 0.062500 0.001276 0.017602 0.022908 
1.500000 0.050000 0.011480 0.000000 0.002806 0.004448 
1.500000 0.075000 0.183673 0.012755 0.065306 0.061740 
1.500000 0.100000 0.867347 0.000000 0.185459 0.341347 
1.500000 0.125000 1.045918 0.000000 0.465306 0.386829 
1.500000 0.150000 0.628827 0.016582 0.305867 0.256386 
1.500000 0.175000 0.859694 0.016582 0.463776 0.301685 
1.500000 0.200000 0.706633 0.045918 0.390306 0.264116 
1.500000 0.225000 0.552296 0.127551 0.382653 0.165037 
1.500000 0.250000 0.766582 0.114796 0.513776 0.217781 
1.500000 0.275000 0.882653 0.103316 0.398980 0.259579 
1.500000 0.300000 0.471939 0.190051 0.322959 0.123729 
1.600000 0.025000 0.031888 0.000000 0.010714 0.013122 
1.600000 0.050000 0.036990 0.000000 0.009439 0.013940 
1.600000 0.075000 0.829082 0.002551 0.172449 0.328337 
1.600000 0.100000 0.062500 0.000000 0.021684 0.026240 
1.600000 0.125000 0.695153 0.000000 0.176531 0.265428 
1.600000 0.150000 1.237245 0.000000 0.440816 0.523951 
1.600000 0.175000 0.674745 0.159439 0.444898 0.216041 
1.600000 0.200000 0.894133 0.012755 0.305867 0.337389 
1.600000 0.225000 0.867347 0.103316 0.482398 0.300238 
1.600000 0.250000 0.563776 0.103316 0.414031 0.168540 
1.600000 0.275000 0.563776 0.052296 0.280612 0.214945 
1.600000 0.300000 0.572704 0.311224 0.420663 0.102855 
1.700000 0.025000 0.011480 0.000000 0.005102 0.003869 
1.700000 0.050000 0.001276 0.000000 0.000510 0.000625 
1.700000 0.075000 1.326531 0.001276 0.286990 0.520572 
1.700000 0.100000 0.052296 0.000000 0.016071 0.018895 
1.700000 0.125000 0.250000 0.012755 0.107653 0.103033 
1.700000 0.150000 1.168367 0.033163 0.293112 0.439238 
1.700000 0.175000 0.552296 0.043367 0.381122 0.195151 
1.700000 0.200000 0.816327 0.154337 0.485204 0.227102 
1.700000 0.225000 0.588010 0.051020 0.375510 0.180717 
1.700000 0.250000 0.617347 0.200255 0.513265 0.157116 
1.700000 0.275000 0.746173 0.184949 0.420153 0.237078 
1.700000 0.300000 0.496173 0.204082 0.342857 0.120468 
1.800000 0.025000 1.573980 0.000000 0.318878 0.627601 
1.800000 0.050000 0.016582 0.000000 0.007908 0.006720 
1.800000 0.075000 0.155612 0.005102 0.049235 0.054711 
1.800000 0.100000 0.216837 0.000000 0.050765 0.083424 
1.800000 0.125000 0.618622 0.016582 0.181378 0.223818 
1.800000 0.150000 0.739796 0.031888 0.260714 0.249417 
1.800000 0.175000 1.020408 0.062500 0.543112 0.343527 
1.800000 0.200000 0.780612 0.031888 0.457908 0.306678 
1.800000 0.225000 0.567602 0.154337 0.363520 0.156170 
1.800000 0.250000 0.536990 0.082908 0.240561 0.160922 
1.800000 0.275000 0.506378 0.016582 0.178316 0.186223 
1.800000 0.300000 0.540816 0.011480 0.233929 0.191043 
1.900000 0.025000 0.002551 0.000000 0.000765 0.001020 
1.900000 0.050000 0.020408 0.000000 0.006378 0.008306 
1.900000 0.075000 1.317602 0.000000 0.271684 0.523008 
1.900000 0.100000 0.617347 0.001276 0.130867 0.243325 
1.900000 0.125000 0.346939 0.000000 0.103827 0.127463 
1.900000 0.150000 1.159439 0.006378 0.282398 0.440431 
1.900000 0.175000 0.961735 0.006378 0.460969 0.373671 
1.900000 0.200000 0.802296 0.047194 0.410969 0.293371 
1.900000 0.225000 0.698980 0.012755 0.365816 0.285816 
1.900000 0.250000 0.608418 0.010204 0.299235 0.235484 
1.900000 0.275000 0.625000 0.012755 0.385459 0.210168 
1.900000 0.300000 0.540816 0.093112 0.261735 0.171927 
2.000000 0.025000 1.072704 0.000000 0.219643 0.426596 
2.000000 0.050000 0.025510 0.000000 0.008673 0.009627 
2.000000 0.075000 0.127551 0.001276 0.036480 0.047015 
2.000000 0.100000 0.676020 0.006378 0.150510 0.262895 
2.000000 0.125000 0.859694 0.047194 0.289286 0.290817 
2.000000 0.150000 1.000000 0.286990 0.748214 0.262577 
2.000000 0.175000 0.215561 0.001276 0.092602 0.079535 
2.000000 0.200000 0.961735 0.011480 0.340816 0.382569 
2.000000 0.225000 0.596939 0.067602 0.305102 0.238824 
2.000000 0.250000 0.563776 0.033163 0.335714 0.179968 
2.000000 0.275000 1.005102 0.077806 0.600000 0.300844 
2.000000 0.300000 0.346939 0.047194 0.255357 0.109139 
